-384400000, 0, 0
-384399999.96617675, -5091.517053019383, 0
-384399999.86470705, -10183.034105143452, 0
-384399999.6955909, -15274.551155476205, 0
-384399999.45882833, -20366.06820312164, 0
-384399999.1544193, -25457.585247183753, 0
-384399998.78236383, -30549.102286766545, 0
-384399998.3426619, -35640.619320974016, 0
-384399997.83531356, -40732.136348910164, 0
-384399997.26031876, -45823.653369678985, 0
-384399996.6176775, -50915.17038238447, 0
-384399995.9073898, -56006.68738613064, 0
-384399995.1294557, -61098.20438002147, 0
-384399994.2838751, -66189.72136316096, 0
-384399993.3706481, -71281.23833465313, 0
-384399992.3897746, -76372.75529360195, 0
-384399991.34125465, -81464.27223911144, 0
-384399990.22508824, -86555.78917028558, 0
-384399989.0412754, -91647.30608622839, 0
-384399987.7898161, -96738.82298604384, 0
-384399986.47071034, -101830.33986883596, 0
-384399985.08395815, -106921.85673370873, 0
-384399983.6295595, -112013.37357976615, 0
-384399982.10751444, -117104.89040611223, 0
-384399980.5178229, -122196.40721185095, 0
-384399978.86048496, -127287.92399608632, 0
-384399977.13550055, -132379.44075792233, 0
-384399975.3428697, -137470.957496463, 0
-384399973.4825924, -142562.4742108123, 0
-384399971.55466866, -147653.99090007425, 0
-384399969.5590985, -152745.50756335282, 0
-384399967.49588186, -157837.02419975205, 0
-384399965.3650188, -162928.5408083759, 0
-384399963.1665093, -168020.0573883284, 0
-384399960.9003533, -173111.57393871353, 0
-384399958.5665509, -178203.09045863527, 0
-384399956.16510206, -183294.60694719764, 0
-384399953.6960068, -188386.12340350464, 0
-384399951.15926504, -193477.63982666028, 0
-384399948.5548769, -198569.15621576854, 0
-384399945.88284236, -203660.67256993343, 0
-384399943.14316136, -208752.18888825894, 0
-384399940.3358339, -213843.70516984907, 0
-384399937.46086, -218935.2214138078, 0
-384399934.5182397, -224026.73761923917, 0
-384399931.5079729, -229118.25378524713, 0
-384399928.4300597, -234209.76991093572, 0
-384399925.2845, -239301.28599540892, 0
-384399922.07129395, -244392.80203777074, 0
-384399918.79044145, -249484.31803712517, 0
-384399915.4419425, -254575.8339925762, 0
-384399912.0257971, -259667.34990322782, 0
-384399908.5420053, -264758.86576818407, 0
-384399904.990567, -269850.38158654893, 0
-384399901.3714824, -274941.89735742635, 0
-384399897.6847513, -280033.4130799204, 0
-384399893.9303737, -285124.928753135, 0
-384399890.10834974, -290216.44437617424, 0
-384399886.21867937, -295307.95994814206, 0
-384399882.26136255, -300399.4754681425, 0
-384399878.2363993, -305490.9909352795, 0
-384399874.1437896, -310582.50634865713, 0
-384399869.9835335, -315674.0217073793, 0
-384399865.75563097, -320765.5370105501, 0
-384399861.460082, -325857.05225727346, 0
-384399857.09688663, -330948.56744665344, 0
-384399852.66604483, -336040.082577794, 0
-384399848.1675566, -341131.59764979914, 0
-384399843.60142195, -346223.1126617729, 0
-384399838.9676409, -351314.6276128192, 0
-384399834.26621336, -356406.14250204206, 0
-384399829.49713945, -361497.6573285455, 0
-384399824.6604191, -366589.17209143355, 0
-384399819.7560524, -371680.68678981013, 0
-384399814.7840392, -376772.2014227793, 0
-384399809.74437964, -381863.71598944505, 0
-384399804.63707364, -386955.2304889114, 0
-384399799.46212125, -392046.7449202823, 0
-384399794.2195224, -397138.2592826618, 0
-384399788.9092772, -402229.77357515384, 0
-384399783.53138554, -407321.2877968624, 0
-384399778.0858475, -412412.8019468916, 0
-384399772.572663, -417504.31602434535, 0
-384399766.99183214, -422595.83002832765, 0
-384399761.3433549, -427687.3439579425, 0
-384399755.6272312, -432778.8578122939, 0
-384399749.8434611, -437870.3715904859, 0
-384399743.9920446, -442961.8852916225, 0
-384399738.0729817, -448053.3989148076, 0
-384399732.0862724, -453144.91245914524, 0
-384399726.03191674, -458236.42592373944, 0
-384399719.9099146, -463327.9393076942, 0
-384399713.7202661, -468419.45261011354, 0
-384399707.4629712, -473510.9658301014, 0
-384399701.13802993, -478602.47896676185, 0
-384399694.7454422, -483693.99201919883, 0
-384399688.2852081, -488785.5049865164, 0
-384399681.7573276, -493877.0178678185, 0
-384399675.16180074, -498968.5306622091, 0
-384399668.4986275, -504060.0433687923, 0
-384399661.76780784, -509151.555986672, 0
-384399654.9693418, -514243.06851495226, 0
-384399648.1032294, -519334.5809527371, 0
-384399641.1694706, -524426.0932991304, 0
-384399634.16806537, -529517.6055532363, 0
-384399627.09901375, -534609.1177141587, 0
-384399619.9623158, -539700.6297810017, 0
-384399612.75797147, -544792.1417528692, 0
-384399605.48598075, -549883.6536288653, 0
-384399598.14634365, -554975.1654080938, 0
-384399590.73906016, -560066.6770896589, 0
-384399583.2641303, -565158.1886726646, 0
-384399575.72155404, -570249.7001562148, 0
-384399568.1113314, -575341.2115394135, 0
-384399560.4334624, -580432.7228213648, 0
-384399552.68794703, -585524.2340011726, 0
-384399544.8747853, -590615.7450779409, 0
-384399536.9939772, -595707.2560507738, 0
-384399529.0455227, -600798.7669187752, 0
-384399521.02942187, -605890.2776810491, 0
-384399512.94567466, -610981.7883366996, 0
-384399504.79428107, -616073.2988848306, 0
-384399496.57524115, -621164.809324546, 0
-384399488.28855485, -626256.31965495, 0
-384399479.9342222, -631347.8298751466, 0
-384399471.5122432, -636439.3399842398, 0
-384399463.0226179, -641530.8499813334, 0
-384399454.46534616, -646622.3598655316, 0
-384399445.8404281, -651713.8696359382, 0
-384399437.1478637, -656805.3792916574, 0
-384399428.38765293, -661896.8888317931, 0
-384399419.5597958, -666988.3982554494, 0
-384399410.66429234, -672079.9075617301, 0
-384399401.70114255, -677171.4167497394, 0
-384399392.6703464, -682262.9258185813, 0
-384399383.5719039, -687354.4347673596, 0
-384399374.40581506, -692445.9435951785, 0
-384399365.17207986, -697537.4523011419, 0
-384399355.87069833, -702628.9608843538, 0
-384399346.5016705, -707720.4693439183, 0
-384399337.0649963, -712811.9776789392, 0
-384399327.5606758, -717903.4858885207, 0
-384399317.988709, -722994.9939717668, 0
-384399308.34909576, -728086.5019277814, 0
-384399298.6418362, -733178.0097556685, 0
-384399288.86693037, -738269.5174545321, 0
-384399279.0243782, -743361.0250234762, 0
-384399269.1141797, -748452.5324616048, 0
-384399259.1363349, -753544.0397680219, 0
-384399249.0908438, -758635.5469418316, 0
-384399238.9777064, -763727.0539821378, 0
-384399228.7969226, -768818.5608880445, 0
-384399218.54849255, -773910.0676586558, 0
-384399208.23241615, -779001.5742930756, 0
-384399197.8486935, -784093.0807904078, 0
-384399187.3973245, -789184.5871497566, 0
-384399176.8783092, -794276.093370226, 0
-384399166.29164755, -799367.5994509198, 0
-384399155.63733965, -804459.1053909422, 0
-384399144.9153854, -809550.611189397, 0
-384399134.12578493, -814642.1168453884, 0
-384399123.2685381, -819733.6223580204, 0
-384399112.34364504, -824825.1277263969, 0
-384399101.35110563, -829916.6329496219, 0
-384399090.29091996, -835008.1380267994, 0
-384399079.16308796, -840099.6429570335, 0
-384399067.9676097, -845191.147739428, 0
-384399056.7044852, -850282.652373087, 0
-384399045.3737143, -855374.1568571146, 0
-384399033.9752972, -860465.6611906148, 0
-384399022.50923383, -865557.1653726915, 0
-384399010.9755241, -870648.6694024487, 0
-384398999.37416816, -875740.1732789904, 0
-384398987.7051659, -880831.6770014206, 0
-384398975.9685174, -885923.1805688434, 0
-384398964.16422266, -891014.6839803627, 0
-384398952.2922816, -896106.1872350826, 0
-384398940.35269433, -901197.690332107, 0
-384398928.3454608, -906289.1932705399, 0
-384398916.27058095, -911380.6960494854, 0
-384398904.12805486, -916472.1986680473, 0
-384398891.9178825, -921563.7011253298, 0
-384398879.6400639, -926655.2034204368, 0
-384398867.29459906, -931746.7055524724, 0
-384398854.88148797, -936838.2075205405, 0
-384398842.4007306, -941929.7093237451, 0
-384398829.852327, -947021.2109611903, 0
-384398817.23627716, -952112.7124319801, 0
-384398804.5525811, -957204.2137352183, 0
-384398791.8012388, -962295.7148700091, 0
-384398778.9822502, -967387.2158354565, 0
-384398766.09561545, -972478.7166306644, 0
-384398753.1413344, -977570.2172547368, 0
-384398740.1194072, -982661.7177067777, 0
-384398727.0298337, -987753.2179858913, 0
-384398713.87261397, -992844.7180911814, 0
-384398700.64774805, -997936.218021752, 0
-384398687.3552359, -1003027.7177767071, 0
-384398673.9950775, -1008119.2173551508, 0
-384398660.5672729, -1013210.7167561871, 0
-384398647.0718221, -1018302.21597892, 0
-384398633.5087251, -1023393.7150224533, 0
-384398619.8779819, -1028485.2138858913, 0
-384398606.1795925, -1033576.7125683378, 0
-384398592.4135569, -1038668.2110688968, 0
-384398578.57987505, -1043759.7093866725, 0
-384398564.678547, -1048851.2075207687, 0
-384398550.7095728, -1053942.7054702896, 0
-384398536.67295235, -1059034.203234339, 0
-384398522.5686857, -1064125.7008120208, 0
-384398508.39677286, -1069217.1982024394, 0
-384398494.15721387, -1074308.6954046984, 0
-384398479.85000867, -1079400.192417902, 0
-384398465.47515726, -1084491.6892411541, 0
-384398451.0326597, -1089583.185873559, 0
-384398436.52251595, -1094674.6823142204, 0
-384398421.94472605, -1099766.1785622423, 0
-384398407.29928994, -1104857.674616729, 0
-384398392.5862077, -1109949.170476784, 0
-384398377.8054793, -1115040.6661415116, 0
-384398362.9571047, -1120132.161610016, 0
-384398348.04108393, -1125223.6568814008, 0
-384398333.05741704, -1130315.1519547703, 0
-384398318.00610393, -1135406.6468292284, 0
-384398302.8871447, -1140498.141503879, 0
-384398287.7005393, -1145589.6359778263, 0
-384398272.44628775, -1150681.130250174, 0
-384398257.12439007, -1155772.6243200265, 0
-384398241.73484623, -1160864.1181864876, 0
-384398226.27765626, -1165955.6118486612, 0
-384398210.75282013, -1171047.1053056514, 0
-384398195.1603379, -1176138.5985565623, 0
-384398179.50020957, -1181230.0916004977, 0
-384398163.77243507, -1186321.584436562, 0
-384398147.9770144, -1191413.0770638587, 0
-384398132.1139477, -1196504.569481492, 0
-384398116.1832348, -1201596.061688566, 0
-384398100.1848758, -1206687.5536841848, 0
-384398084.1188707, -1211779.045467452, 0
-384398067.9852194, -1216870.5370374718, 0
-384398051.7839221, -1221962.0283933482, 0
-384398035.51497865, -1227053.5195341853, 0
-384398019.1783891, -1232145.010459087, 0
-384398002.7741534, -1237236.5011671574, 0
-384397986.30227166, -1242327.9916575004, 0
-384397969.76274383, -1247419.48192922, 0
-384397953.1555699, -1252510.9719814204, 0
-384397936.48074985, -1257602.4618132054, 0
-384397919.7382837, -1262693.951423679, 0
-384397902.92817146, -1267785.4408119454, 0
-384397886.05041313, -1272876.9299771083, 0
-384397869.1050088, -1277968.418918272, 0
-384397852.09195834, -1283059.9076345405, 0
-384397835.0112618, -1288151.3961250174, 0
-384397817.8629192, -1293242.8843888072, 0
-384397800.6469306, -1298334.3724250137, 0
-384397783.36329585, -1303425.8602327406, 0
-384397766.01201504, -1308517.3478110924, 0
-384397748.5930882, -1313608.8351591728, 0
-384397731.1065153, -1318700.3222760858, 0
-384397713.55229634, -1323791.8091609357, 0
-384397695.9304313, -1328883.2958128261, 0
-384397678.24092025, -1333974.7822308613, 0
-384397660.48376316, -1339066.268414145, 0
-384397642.65896004, -1344157.7543617818, 0
-384397624.76651084, -1349249.240072875, 0
-384397606.8064156, -1354340.725546529, 0
-384397588.77867436, -1359432.2107818478, 0
-384397570.6832871, -1364523.6957779354, 0
-384397552.5202538, -1369615.1805338957, 0
-384397534.28957444, -1374706.6650488328, 0
-384397515.9912491, -1379798.1493218504, 0
-384397497.62527776, -1384889.633352053, 0
-384397479.1916604, -1389981.117138544, 0
-384397460.690397, -1395072.600680428, 0
-384397442.1214877, -1400164.0839768087, 0
-384397423.4849323, -1405255.5670267902, 0
-384397404.7807309, -1410347.0498294765, 0
-384397386.00888354, -1415438.5323839716, 0
-384397367.1693902, -1420530.0146893794, 0
-384397348.26225084, -1425621.4967448039, 0
-384397329.2874655, -1430712.9785493491, 0
-384397310.2450342, -1435804.4601021193, 0
-384397291.1349569, -1440895.941402218, 0
-384397271.9572336, -1445987.4224487497, 0
-384397252.71186435, -1451078.903240818, 0
-384397233.3988491, -1456170.3837775274, 0
-384397214.01818794, -1461261.8640579814, 0
-384397194.5698808, -1466353.3440812842, 0
-384397175.05392766, -1471444.82384654, 0
-384397155.4703286, -1476536.3033528524, 0
-384397135.81908363, -1481627.7825993258, 0
-384397116.10019267, -1486719.261585064, 0
-384397096.31365573, -1491810.740309171, 0
-384397076.4594729, -1496902.2187707508, 0
-384397056.5376441, -1501993.6969689075, 0
-384397036.5481694, -1507085.174902745, 0
-384397016.4910487, -1512176.6525713673, 0
-384396996.3662821, -1517268.1299738786, 0
-384396976.1738696, -1522359.6071093827, 0
-384396955.9138112, -1527451.0839769838, 0
-384396935.58610684, -1532542.5605757856, 0
-384396915.19075656, -1537634.0369048924, 0
-384396894.7277604, -1542725.5129634081, 0
-384396874.1971183, -1547816.9887504366, 0
-384396853.5988303, -1552908.464265082, 0
-384396832.9328964, -1557999.9395064483, 0
-384396812.1993166, -1563091.4144736396, 0
-384396791.39809096, -1568182.8891657598, 0
-384396770.5292194, -1573274.3635819128, 0
-384396749.592702, -1578365.8377212028, 0
-384396728.58853865, -1583457.3115827336, 0
-384396707.5167295, -1588548.7851656096, 0
-384396686.3772744, -1593640.2584689343, 0
-384396665.17017347, -1598731.731491812, 0
-384396643.89542663, -1603823.2042333467, 0
-384396622.55303395, -1608914.6766926423, 0
-384396601.1429954, -1614006.148868803, 0
-384396579.66531104, -1619097.6207609326, 0
-384396558.1199808, -1624189.092368135, 0
-384396536.50700474, -1629280.5636895145, 0
-384396514.8263828, -1634372.034724175, 0
-384396493.07811505, -1639463.5054712205, 0
-384396471.2622014, -1644554.975929755, 0
-384396449.37864196, -1649646.4460988825, 0
-384396427.4274367, -1654737.915977707, 0
-384396405.4085856, -1659829.3855653324, 0
-384396383.3220887, -1664920.854860863, 0
-384396361.167946, -1670012.3238634025, 0
-384396338.94615746, -1675103.792572055, 0
-384396316.6567231, -1680195.2609859246, 0
-384396294.2996429, -1685286.7291041154, 0
-384396271.874917, -1690378.1969257311, 0
-384396249.38254523, -1695469.664449876, 0
-384396226.82252765, -1700561.1316756539, 0
-384396204.1948643, -1705652.598602169, 0
-384396181.4995551, -1710744.065228525, 0
-384396158.7366002, -1715835.5315538263, 0
-384396135.90599954, -1720926.9975771767, 0
-384396113.0077531, -1726018.46329768, 0
-384396090.0418608, -1731109.9287144404, 0
-384396067.00832283, -1736201.393826562, 0
-384396043.90713906, -1741292.8586331487, 0
-384396020.7383095, -1746384.3231333047, 0
-384395997.5018342, -1751475.7873261338, 0
-384395974.1977132, -1756567.25121074, 0
-384395950.8259464, -1761658.7147862273, 0
-384395927.38653386, -1766750.1780517, 0
-384395903.8794756, -1771841.6410062616, 0
-384395880.3047716, -1776933.1036490165, 0
-384395856.6624219, -1782024.5659790684, 0
-384395832.95242643, -1787116.0279955217, 0
-384395809.17478526, -1792207.48969748, 0
-384395785.32949835, -1797298.9510840478, 0
-384395761.4165658, -1802390.4121543285, 0
-384395737.4359875, -1807481.8729074267, 0
-384395713.38776344, -1812573.333342446, 0
-384395689.27189374, -1817664.7934584906, 0
-384395665.0883783, -1822756.2532546644, 0
-384395640.8372172, -1827847.7127300715, 0
-384395616.51841044, -1832939.171883816, 0
-384395592.13195795, -1838030.6307150016, 0
-384395567.6778598, -1843122.0892227325, 0
-384395543.15611595, -1848213.5474061128, 0
-384395518.56672645, -1853305.0052642464, 0
-384395493.9096913, -1858396.462796237, 0
-384395469.18501043, -1863487.9200011892, 0
-384395444.3926839, -1868579.3768782066, 0
-384395419.5327118, -1873670.8334263933, 0
-384395394.605094, -1878762.2896448534, 0
-384395369.60983056, -1883853.745532691, 0
-384395344.5469215, -1888945.2010890099, 0
-384395319.41636676, -1894036.656312914, 0
-384395294.2181664, -1899128.1112035078, 0
-384395268.95232046, -1904219.5657598947, 0
-384395243.61882883, -1909311.0199811792, 0
-384395218.2176916, -1914402.473866465, 0
-384395192.74890876, -1919493.9274148562, 0
-384395167.2124803, -1924585.3806254568, 0
-384395141.60840625, -1929676.8334973708, 0
-384395115.9366866, -1934768.2860297023, 0
-384395090.19732136, -1939859.7382215552, 0
-384395064.3903105, -1944951.1900720336, 0
-384395038.5156541, -1950042.6415802415, 0
-384395012.5733521, -1955134.092745283, 0
-384394986.5634045, -1960225.543566262, 0
-384394960.48581135, -1965316.9940422822, 0
-384394934.3405726, -1970408.444172448, 0
-384394908.1276883, -1975499.8939558633, 0
-384394881.84715843, -1980591.3433916322, 0
-384394855.498983, -1985682.7924788587, 0
-384394829.08316207, -1990774.2412166467, 0
-384394802.59969556, -1995865.6896041003, 0
-384394776.0485835, -2000957.1376403235, 0
